Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2010-08-30 00:00:00.0,11.83403,15.8,8.4,,7.5,,12.975,,8.0,,8.599999,0.0,0.0,,,9.115218,62,56,4.865837,,,  ,,  ,,,,0.0,6.059001
2010-08-31 00:00:00.0,14.21528,15.6,13.1,,12.9,,13.8882,,12.9,,10.8,17.2,7.8,,,15.92961,100,100,13.92167,,,  ,,  ,,,,0.0,1.079
2010-09-01 00:00:00.0,10.26875,14.3,8.8,,8.2,,12.45834,,8.1,,4.0,3.0,0.6,,,10.85365,91,92,8.038422,,,  ,,  ,,,,0.0,14.27601
2010-09-02 00:00:00.0,9.272219,12.2,7.4,,7.0,,10.94931,,6.9,,46.40001,20.19999,3.8,,,11.84021,96,99,9.287944,,,  ,,  ,,,,0.0,
2010-09-03 00:00:00.0,12.73333,14.9,10.0,,9.5,,12.55417,,9.5,,1.8,31.00001,6.0,,,14.09898,99,99,11.97562,,,  ,,  ,,,,0.0,5.726997
2010-09-04 00:00:00.0,10.98958,17.0,7.4,,7.2,,12.36181,,7.1,,0.8,1.0,0.4,,,11.47163,89,88,8.920254,,,  ,,  ,,,,0.498,11.454
2010-09-05 00:00:00.0,11.95903,19.5,5.4,,3.7,,12.39792,,5.1,,0.0,0.0,0.0,,,8.879093,67,57,5.026263,,,  ,,  ,,,,2.656,4.896998
2010-09-06 00:00:00.0,15.27847,24.5,8.2,,6.0,,13.15973,,8.0,,0.0,0.0,0.0,,,12.15324,74,65,9.822942,,,  ,,  ,,,,0.0,-3.153996
2010-09-07 00:00:00.0,16.17431,25.1,7.2,,5.1,,14.44584,,6.3,,0.0,0.0,0.0,,,12.8139,73,66,10.57006,,,  ,,  ,,,,0.0,-6.058999
2010-09-08 00:00:00.0,16.37639,23.5,9.7,,8.2,,14.78333,,9.0,,0.0,0.0,0.0,,,12.33726,69,61,9.982459,,,  ,,  ,,,,0.0,-9.130004
2010-09-09 00:00:00.0,18.01945,24.4,13.1,,12.6,,16.01319,,12.9,,0.0,0.0,0.0,,,15.4029,74,70,13.4054,,,  ,,  ,,,,0.0,-14.52501
2010-09-10 00:00:00.0,19.72708,27.9,16.3,,15.8,,17.27014,,16.0,,15.4,15.4,7.0,,,17.88982,82,75,15.73408,,,  ,,  ,,,,0.0,-17.18102
2010-09-11 00:00:00.0,15.14166,18.0,11.7,,10.4,,17.00486,,11.6,,0.0,0.0,0.0,,,13.48334,83,79,11.27222,,,  ,,  ,,,,0.0,-0.83
2010-09-12 00:00:00.0,12.30486,17.1,7.4,,6.0,,14.55486,,6.5,,2.0,0.0,0.0,,,11.99664,84,79,9.62634,,,  ,,  ,,,,0.0,5.560997
2010-09-13 00:00:00.0,12.58958,14.2,11.0,,10.8,,13.96459,,10.7,,9.399999,10.8,2.4,,,13.52407,95,96,11.43495,,,  ,,  ,,,,0.0,7.055005
2010-09-14 00:00:00.0,12.94028,18.9,8.6,,8.3,,14.34792,,8.4,,0.0,0.6,1.0,,,10.64202,77,71,7.780455,,,  ,,  ,,,,0.0,3.319998
2010-09-15 00:00:00.0,13.89097,23.1,5.8,,5.2,,14.07708,,5.9,,0.0,0.0,0.0,,,9.955804,65,57,6.835274,,,  ,,  ,,,,2.49,-1.078999
2010-09-16 00:00:00.0,14.12083,20.3,8.3,,7.7,,14.59305,,8.4,,0.0,0.0,0.0,,,10.27672,71,66,7.233351,,,  ,,  ,,,,0.166,2.075
2010-09-17 00:00:00.0,10.61805,16.5,2.7,,1.6,,13.69028,,2.5,,0.0,0.0,0.0,,,8.028078,63,59,3.768418,,,  ,,  ,,,,3.319999,10.043
2010-09-18 00:00:00.0,12.72014,18.6,5.1,,4.0,,13.85347,,4.7,,0.0,0.0,0.0,,,8.957206,61,53,5.310657,,,  ,,  ,,,,1.328,1.743
2010-09-19 00:00:00.0,16.70903,24.0,11.9,,11.7,,15.49375,,11.8,,0.0,0.0,0.0,,,11.92774,65,58,9.502545,,,  ,,  ,,,,0.0,-9.129998
2010-09-20 00:00:00.0,18.14791,25.8,10.2,,9.7,,16.3625,,10.3,,0.0,0.0,0.0,,,14.20351,68,62,12.11929,,,  ,,  ,,,,0.0,-12.03501
2010-09-21 00:00:00.0,17.64376,21.7,14.2,,14.6,,16.72083,,14.4,,0.0,0.0,0.0,,,15.27041,77,81,13.25576,,,  ,,  ,,,,0.0,-12.45001
2010-09-22 00:00:00.0,16.47708,22.5,9.5,,8.3,,16.23055,,8.9,,0.0,0.0,0.0,,,14.15476,80,74,12.10036,,,  ,,  ,,,,0.0,-7.386997
2010-09-23 00:00:00.0,14.34722,20.2,9.1,,8.7,,16.21458,,9.0,,0.0,0.0,0.0,,,10.02817,64,63,6.913539,,,  ,,  ,,,,0.0,-0.9130014
2010-09-24 00:00:00.0,13.32292,19.4,4.7,,3.8,,15.89236,,4.5,,0.0,0.0,0.0,,,12.15531,77,70,9.685306,,,  ,,  ,,,,2.987999,-0.2490021
2010-09-25 00:00:00.0,16.43195,23.4,7.9,,6.6,,17.05556,,7.3,,0.0,0.0,0.0,,,12.84028,72,65,10.56471,,,  ,,  ,,,,0.0,-7.635999
2010-09-26 00:00:00.0,17.44514,23.9,9.6,,8.2,,17.50347,,8.9,,0.0,0.0,0.0,,,13.16953,70,61,10.92992,,,  ,,  ,,,,0.0,-11.039
2010-09-27 00:00:00.0,17.5493,21.9,11.3,,9.6,,17.375,,11.1,,5.0,0.0,0.0,,,14.54053,70,70,12.43395,,,  ,,  ,,,,0.0,-16.26801
2010-09-28 00:00:00.0,16.86666,19.8,14.9,,14.5,,17.20278,,14.6,,7.2,12.2,5.0,,,16.62208,91,94,14.57299,,,  ,,  ,,,,0.0,-7.801999
2010-09-29 00:00:00.0,14.41597,16.7,12.2,,11.3,,15.97153,,12.0,,0.2,0.2,0.2,,,14.4861,90,85,12.45936,,,  ,,  ,,,,0.0,-0.996
2010-09-30 00:00:00.0,12.64861,18.4,8.6,,8.2,,15.35069,,8.4,,0.0,0.0,0.0,,,10.97828,79,77,8.328261,,,  ,,  ,,,,0.0,6.391001
2010-10-01 00:00:00.0,11.15417,15.6,7.1,,5.5,,14.95764,,6.8,,0.0,0.0,0.0,,,10.04161,78,74,7.019275,,,  ,,  ,,,,0.0,11.70301
2010-10-02 00:00:00.0,12.20069,20.7,3.3,,1.6,,15.14514,,2.3,,0.0,0.0,0.0,,,8.902123,66,60,5.253255,,,  ,,  ,,,,5.809998,1.244998
2010-10-03 00:00:00.0,14.83264,22.7,4.8,,3.6,,15.57292,,4.8,,0.0,0.0,0.0,,,8.527359,57,47,4.606932,,,  ,,  ,,,,2.656,-2.49
2010-10-04 00:00:00.0,16.39097,24.8,7.2,,6.1,,16.36945,,7.3,,0.0,0.0,0.0,,,10.13841,57,50,7.087937,,,  ,,  ,,,,0.0,-7.054996
2010-10-05 00:00:00.0,17.59167,25.5,9.0,,7.1,,17.38056,,8.3,,0.0,0.0,0.0,,,11.39557,60,43,8.759475,,,  ,,  ,,,,0.0,-12.69901
2010-10-06 00:00:00.0,18.30417,25.5,11.6,,10.6,,17.40486,,11.7,,11.6,0.0,0.0,,,15.10233,75,71,13.10298,,,  ,,  ,,,,0.0,-12.11801
2010-10-07 00:00:00.0,17.26597,22.2,13.6,,13.3,,18.10695,,13.3,,0.0,11.6,3.2,,,14.33713,77,75,12.24042,,,  ,,  ,,,,0.0,-8.797998
2010-10-08 00:00:00.0,14.13056,20.5,8.1,,7.6,,17.65694,,8.0,,0.0,0.0,0.0,,,12.63468,82,79,10.37182,,,  ,,  ,,,,0.0,-0.8300003
2010-10-09 00:00:00.0,15.52153,21.5,8.6,,7.1,,17.61806,,7.9,,0.0,0.0,0.0,,,12.14166,72,61,9.573914,,,  ,,  ,,,,0.0,-6.390997
2010-10-10 00:00:00.0,16.77639,22.5,10.5,,9.2,,18.05,,10.1,,0.0,0.0,0.0,,,14.51754,77,66,12.50357,,,  ,,  ,,,,0.0,-10.458
2010-10-11 00:00:00.0,17.59375,23.0,11.8,,11.1,,18.50417,,11.6,,0.0,0.0,0.0,,,13.28108,67,64,11.06082,,,  ,,  ,,,,0.0,-12.61601
2010-10-12 00:00:00.0,18.48264,23.9,12.5,,11.9,,18.86944,,12.3,,0.0,0.0,0.0,,,13.40779,65,62,11.23621,,,  ,,  ,,,,0.0,-15.60401
2010-10-13 00:00:00.0,19.65417,25.1,15.0,,14.2,,19.08264,,14.8,,4.6,1.2,0.6,,,16.24903,72,70,14.18328,,,  ,,  ,,,,0.0,-17.67902
2010-10-14 00:00:00.0,16.80486,20.6,14.2,,14.0,,18.65139,,13.8,,1.0,4.4,2.0,,,17.74429,97,98,15.5569,,,  ,,  ,,,,0.0,-7.221001
2010-10-15 00:00:00.0,13.5868,16.5,11.1,,10.9,,17.08125,,10.8,,0.0,0.0,0.0,,,14.58974,94,93,12.58385,,,  ,,  ,,,,0.0,3.402998
2010-10-16 00:00:00.0,14.83056,20.0,9.3,,8.8,,17.7587,,9.2,,0.0,0.0,0.0,,,11.4278,72,66,8.862863,,,  ,,  ,,,,0.0,-3.153999
2010-10-17 00:00:00.0,12.89783,18.7,7.2,,5.9,,17.52639,,7.1,,0.0,0.0,0.0,,,10.2263,73,64,7.266042,,,  ,,  ,,,,0.0,3.735
2010-10-18 00:00:00.0,14.18681,24.8,5.0,,3.0,,17.81874,,4.3,,0.0,0.0,0.0,,,10.69016,68,59,7.800631,,,  ,,  ,,,,4.979998,-3.984
2010-10-19 00:00:00.0,18.35278,27.8,9.1,,7.2,,19.07222,,8.5,,0.0,0.0,0.0,,,12.97254,65,56,10.73104,,,  ,,  ,,,,0.0,-11.537
2010-10-20 00:00:00.0,21.29583,28.8,14.4,,13.3,,19.82986,,14.3,,0.0,0.0,0.0,,,15.31258,63,57,13.275,,,  ,,  ,,,,0.0,-17.84502
2010-10-21 00:00:00.0,21.92639,27.6,16.3,,15.6,,20.09028,,16.0,,0.0,0.0,0.0,,,16.36093,65,62,14.30661,,,  ,,  ,,,,0.0,-21.41403
2010-10-22 00:00:00.0,16.91181,21.6,13.3,,13.0,,19.82986,,13.2,,0.0,0.0,0.0,,,12.34663,68,69,9.928489,,,  ,,  ,,,,0.0,-8.465998
2010-10-23 00:00:00.0,14.74583,22.2,7.2,,6.3,,18.8632,,7.2,,0.0,0.0,0.0,,,9.29637,59,52,5.725475,,,  ,,  ,,,,0.0,-2.904999
2010-10-24 00:00:00.0,15.71111,23.3,8.0,,7.0,,19.01805,,7.6,,0.0,0.0,0.0,,,12.45482,73,65,10.18574,,,  ,,  ,,,,0.0,-6.141997
2010-10-25 00:00:00.0,16.24514,23.8,8.7,,7.1,,19.15972,,8.1,,0.0,0.0,0.0,,,12.15409,71,56,9.797153,,,  ,,  ,,,,0.0,-7.386996
2010-10-26 00:00:00.0,16.58681,25.8,7.9,,7.1,,19.62222,,7.3,,0.0,0.0,0.0,,,13.1287,72,73,10.8976,,,  ,,  ,,,,0.0,-7.553001
2010-10-27 00:00:00.0,16.61944,22.5,9.1,,8.1,,19.63959,,8.6,,0.0,0.0,0.0,,,13.91019,74,74,11.83141,,,  ,,  ,,,,0.0,-10.209
2010-10-28 00:00:00.0,19.47847,25.1,14.6,,14.2,,20.79722,,14.6,,0.2,0.0,0.0,,,15.21976,68,64,13.22705,,,  ,,  ,,,,0.0,-18.92402
2010-10-29 00:00:00.0,16.95625,19.2,15.0,,13.5,,18.71944,,13.5,,22.2,22.4,4.4,,,15.61309,85,90,13.56631,,,  ,,  ,,,,0.0,-6.723001
2010-10-30 00:00:00.0,14.7493,19.4,9.3,,8.4,,17.0875,,8.9,,0.0,0.0,0.0,,,9.651896,59,47,6.329451,,,  ,,  ,,,,0.0,-5.063001
2010-10-31 00:00:00.0,17.2118,22.0,12.8,,11.9,,17.32431,,12.6,,0.0,0.0,0.0,,,11.34434,58,56,8.662744,,,  ,,  ,,,,0.0,-11.454
2010-11-01 00:00:00.0,18.12986,28.8,7.8,,6.3,,19.03403,,7.1,,0.0,0.0,0.0,,,13.28323,66,59,11.13474,,,  ,,  ,,,,0.0,-11.86901
2010-11-02 00:00:00.0,20.90903,27.0,12.7,,11.8,,20.99861,,12.6,,0.0,0.0,0.0,,,14.36575,62,53,12.32232,,,  ,,  ,,,,0.0,-17.84502
2010-11-03 00:00:00.0,21.75833,31.3,14.1,,13.2,,21.18472,,14.0,,2.0,2.0,1.6,,,16.36567,64,63,14.20264,,,  ,,  ,,,,0.0,-18.01102
2010-11-04 00:00:00.0,19.53958,23.9,12.9,,12.2,,20.38333,,12.8,,0.0,0.0,0.0,,,16.58959,78,71,14.53991,,,  ,,  ,,,,0.0,-15.18901
2010-11-05 00:00:00.0,18.72847,25.0,11.0,,9.4,,20.55903,,9.9,,0.0,0.0,0.0,,,13.81464,68,57,11.59986,,,  ,,  ,,,,0.0,-12.86501
2010-11-06 00:00:00.0,20.22917,29.8,11.6,,10.6,,21.01597,,11.6,,0.0,0.0,0.0,,,13.78443,62,51,11.66573,,,  ,,  ,,,,0.0,-14.60801
2010-11-07 00:00:00.0,23.64097,34.2,12.0,,10.7,,21.9132,,12.0,,0.0,0.0,0.0,,,15.11184,53,41,13.1059,,,  ,,  ,,,,0.0,-17.01502
2010-11-08 00:00:00.0,18.17291,30.0,12.4,,11.9,,19.90348,,11.9,,13.2,12.8,3.2,,,14.4549,84,90,12.40414,,,  ,,  ,,,,0.0,-4.232999
2010-11-09 00:00:00.0,14.73819,20.4,10.8,,10.5,,18.98542,,10.7,,0.0,0.4,0.2,,,10.64139,68,55,7.730529,,,  ,,  ,,,,0.0,-2.407001
2010-11-10 00:00:00.0,14.18889,20.6,9.1,,8.1,,19.45417,,9.2,,0.0,0.0,0.0,,,9.253989,61,53,5.72014,,,  ,,  ,,,,0.0,-1.494001
2010-11-11 00:00:00.0,14.68333,23.8,6.4,,4.4,,19.76319,,5.7,,0.0,0.0,0.0,,,11.52646,69,54,8.980206,,,  ,,  ,,,,2.324,-5.229002
2010-11-12 00:00:00.0,18.54652,24.7,12.9,,12.2,,20.79305,,12.6,,0.0,0.0,0.0,,,12.56194,61,52,10.17229,,,  ,,  ,,,,0.0,-14.52501
2010-11-13 00:00:00.0,19.38681,25.4,12.8,,11.7,,21.15417,,12.6,,0.0,0.0,0.0,,,13.44318,62,57,11.25708,,,  ,,  ,,,,0.0,-16.43401
2010-11-14 00:00:00.0,19.71875,25.3,13.9,,12.9,,20.97014,,13.8,,0.0,0.0,0.0,,,13.96427,64,58,11.65008,,,  ,,  ,,,,0.0,-17.34702
2010-11-15 00:00:00.0,18.21181,24.0,12.9,,11.7,,19.85764,,12.8,,35.40001,35.40001,31.8,,,15.30863,77,70,13.31348,,,  ,,  ,,,,0.0,-12.61601
2010-11-16 00:00:00.0,17.68055,25.1,13.2,,13.0,,19.76388,,13.2,,4.2,4.2,2.8,,,15.62191,78,70,13.59167,,,  ,,  ,,,,0.0,-14.02701
2010-11-17 00:00:00.0,18.0507,25.1,12.3,,11.8,,20.3993,,12.1,,0.0,0.0,0.0,,,14.84619,75,65,12.84221,,,  ,,  ,,,,0.0,-12.94801
2010-11-18 00:00:00.0,19.66736,28.3,10.1,,8.9,,21.1368,,9.6,,0.0,0.0,0.0,,,14.82563,68,55,12.77513,,,  ,,  ,,,,0.0,-13.94401
2010-11-19 00:00:00.0,21.80625,29.4,13.3,,11.8,,22.02431,,13.3,,0.0,0.0,0.0,,,15.18511,63,51,13.14028,,,  ,,  ,,,,0.0,-17.51302
2010-11-20 00:00:00.0,22.53611,30.1,14.8,,13.7,,22.52847,,14.8,,0.0,0.0,0.0,,,16.45141,64,57,14.36685,,,  ,,  ,,,,0.0,-19.42202
2010-11-21 00:00:00.0,23.56181,31.2,16.0,,14.6,,23.12986,,15.7,,10.4,10.4,3.6,,,17.79593,68,53,15.60228,,,  ,,  ,,,,0.0,-20.00302
2010-11-22 00:00:00.0,20.1993,26.8,15.0,,14.1,,22.84722,,14.6,,0.0,0.0,0.0,,,19.01069,82,78,16.66588,,,  ,,  ,,,,0.0,-19.50502
2010-11-23 00:00:00.0,21.00069,26.5,15.5,,15.2,,22.88125,,15.3,,0.0,0.0,0.0,,,18.00116,74,65,15.80698,,,  ,,  ,,,,0.0,-20.41802
2010-11-24 00:00:00.0,22.88055,30.4,14.7,,13.3,,23.87083,,14.2,,0.0,0.0,0.0,,,17.34207,67,55,15.16984,,,  ,,  ,,,,0.0,-19.42202
2010-11-25 00:00:00.0,23.6,32.1,13.4,,12.3,,24.32431,,13.1,,0.0,0.0,0.0,,,16.48837,59,49,14.40535,,,  ,,  ,,,,0.0,-19.25602
2010-11-26 00:00:00.0,26.1243,33.0,19.6,,19.2,,24.66251,,19.4,,0.0,0.0,0.0,,,17.6108,54,50,15.45899,,,  ,,  ,,,,0.0,-23.90403
2010-11-27 00:00:00.0,22.9007,27.7,18.6,,17.1,,23.30972,,17.9,,0.2,0.2,0.2,,,19.16917,72,62,16.70574,,,  ,,  ,,,,0.0,-23.90403
2010-11-28 00:00:00.0,19.20694,24.4,12.6,,12.7,,22.96528,,12.6,,0.0,0.0,0.0,,,11.49351,58,48,8.823215,,,  ,,  ,,,,0.0,-13.69501
2010-11-29 00:00:00.0,18.27291,27.4,9.2,,8.2,,22.37292,,9.0,,0.0,0.0,0.0,,,12.16272,62,48,9.81813,,,  ,,  ,,,,0.0,-11.454
2010-11-30 00:00:00.0,22.43542,31.2,14.6,,13.2,,22.68541,,14.7,,4.400001,2.2,1.2,,,13.77155,52,41,11.61199,,,  ,,  ,,,,0.0,-19.00702
2010-12-01 00:00:00.0,24.84862,33.4,16.2,,15.0,,23.39583,,15.3,,0.0,2.2,1.2,,,15.42423,53,44,13.36589,,,  ,,  ,,,,0.0,-22.49303
2010-12-02 00:00:00.0,23.02222,30.0,18.0,,17.1,,23.25486,,17.0,,1.6,1.6,1.6,,,16.89346,62,61,14.67261,,,  ,,  ,,,,0.0,-23.90403
2010-12-03 00:00:00.0,22.2375,28.8,14.7,,14.2,,23.62986,,14.5,,0.0,0.0,0.0,,,12.76539,50,42,10.45847,,,  ,,  ,,,,0.0,-20.33502
2010-12-04 00:00:00.0,20.96736,26.8,16.8,,16.1,,22.17848,,16.7,,0.0,0.0,0.0,,,13.37018,54,55,11.15582,,,  ,,  ,,,,0.0,-22.32703
2010-12-05 00:00:00.0,22.14236,28.7,15.7,,15.4,,22.78958,,15.6,,0.0,0.0,0.0,,,12.38796,50,40,9.620719,,,  ,,  ,,,,0.0,-21.16502
2010-12-06 00:00:00.0,24.42847,32.6,17.0,,16.3,,23.13194,,16.8,,0.0,0.0,0.0,,,12.67981,40,36,9.968666,,,  ,,  ,,,,0.0,-23.15703
2010-12-07 00:00:00.0,26.52639,32.3,20.9,,19.8,,23.68681,,20.7,,0.0,0.0,0.0,,,15.55624,46,41,13.43396,,,  ,,  ,,,,0.0,-23.90403
2010-12-08 00:00:00.0,23.25903,28.4,17.2,,16.7,,23.7375,,17.1,,0.0,0.0,0.0,,,10.21554,42,31,6.584645,,,  ,,  ,,,,0.0,-20.75003
2010-12-09 00:00:00.0,19.06112,26.2,12.0,,10.7,,21.68124,,12.0,,0.0,0.0,0.0,,,13.07289,61,55,10.86681,,,  ,,  ,,,,0.0,-16.18501
2010-12-10 00:00:00.0,19.50764,25.6,13.1,,12.2,,20.58264,,13.0,,6.0,6.0,1.8,,,15.47168,70,73,13.32585,,,  ,,  ,,,,0.0,-16.18501
2010-12-11 00:00:00.0,21.47014,31.3,13.7,,12.4,,22.1118,,13.5,,13.0,7.0,4.4,,,18.92746,75,70,16.42145,,,  ,,  ,,,,0.0,-18.26002
2010-12-12 00:00:00.0,16.85139,22.0,10.6,,10.1,,21.19653,,10.0,,0.0,6.0,1.4,,,10.1958,62,58,6.929013,,,  ,,  ,,,,0.0,-5.975996
2010-12-13 00:00:00.0,17.50348,29.0,7.1,,6.3,,20.50972,,7.5,,0.0,0.0,0.0,,,9.20775,46,33,5.55339,,,  ,,  ,,,,0.0,-9.877002
2010-12-14 00:00:00.0,23.50417,31.3,15.1,,14.0,,22.44653,,15.0,,0.0,0.0,0.0,,,12.47278,44,36,10.2071,,,  ,,  ,,,,0.0,-20.75002
2010-12-15 00:00:00.0,25.90347,33.2,18.1,,17.2,,23.54514,,18.2,,0.0,0.0,0.0,,,13.39533,43,34,11.28218,,,  ,,  ,,,,0.0,-23.90403
2010-12-16 00:00:00.0,26.04722,32.0,20.0,,18.8,,24.69583,,19.9,,0.0,0.0,0.0,,,16.41478,50,49,14.31121,,,  ,,  ,,,,0.0,-23.90403
2010-12-17 00:00:00.0,26.9493,35.5,21.4,,20.5,,25.33056,,21.2,,1.8,0.8,0.4,,,18.20804,56,50,15.95412,,,  ,,  ,,,,0.0,-23.90403
2010-12-18 00:00:00.0,20.0993,24.0,17.6,,17.8,,23.25694,,17.7,,0.0,1.0,1.0,,,16.88462,74,71,14.66221,,,  ,,  ,,,,0.0,-22.90803
2010-12-19 00:00:00.0,22.03611,28.4,16.9,,16.2,,23.49791,,16.7,,0.0,0.0,0.0,,,18.99586,71,68,16.64429,,,  ,,  ,,,,0.0,-23.82103
2010-12-20 00:00:00.0,25.25416,34.4,16.4,,15.4,,24.98403,,16.0,,0.0,0.0,0.0,,,17.35664,60,45,14.93643,,,  ,,  ,,,,0.0,-22.07803
2010-12-21 00:00:00.0,25.83055,36.1,14.1,,12.5,,25.32292,,13.9,,0.0,0.0,0.0,,,16.09159,53,42,13.94224,,,  ,,  ,,,,0.0,-18.34302
2010-12-22 00:00:00.0,28.32985,37.4,18.5,,17.3,,26.51806,,18.4,,0.0,0.0,0.0,,,16.67624,47,33,14.5768,,,  ,,  ,,,,0.0,-23.90403
2010-12-23 00:00:00.0,29.08958,36.1,21.5,,21.0,,27.25417,,21.5,,0.0,0.0,0.0,,,19.28702,51,48,16.87871,,,  ,,  ,,,,0.0,-23.90403
2010-12-24 00:00:00.0,26.59445,35.3,18.2,,17.5,,27.65903,,18.0,,0.0,0.0,0.0,,,18.00025,55,46,15.668,,,  ,,  ,,,,0.0,-23.90403
2010-12-25 00:00:00.0,27.33542,36.8,14.4,,13.5,,26.88681,,14.6,,0.0,0.0,0.0,,,12.9606,44,27,10.60075,,,  ,,  ,,,,0.0,-20.00302
2010-12-26 00:00:00.0,27.78194,36.2,19.9,,17.9,,27.39167,,20.0,,0.0,0.0,0.0,,,15.60706,42,42,13.43691,,,  ,,  ,,,,0.0,-23.90403
2010-12-27 00:00:00.0,29.05138,39.1,17.9,,16.1,,28.10903,,17.4,,0.0,0.0,0.0,,,18.28984,52,39,15.60627,,,  ,,  ,,,,0.0,-23.82103
2010-12-28 00:00:00.0,28.88473,36.0,21.3,,19.8,,28.28334,,21.0,,0.0,0.0,0.0,,,15.43965,42,35,13.13781,,,  ,,  ,,,,0.0,-23.90403
2010-12-29 00:00:00.0,27.18611,32.5,19.5,,18.6,,28.13333,,19.5,,0.0,0.0,0.0,,,18.89248,56,57,16.29177,,,  ,,  ,,,,0.0,-23.90403
2010-12-30 00:00:00.0,26.54444,31.8,22.5,,22.1,,28.44723,,22.4,,0.0,0.0,0.0,,,20.47861,60,56,17.79618,,,  ,,  ,,,,0.0,-23.90403
2010-12-31 00:00:00.0,26.28959,31.8,21.5,,21.2,,28.24167,,21.4,,0.0,0.0,0.0,,,19.60774,59,59,17.16538,,,  ,,  ,,,,0.0,-23.90403
2011-01-01 00:00:00.0,26.09444,31.2,21.8,,21.2,,28.60902,,21.6,,0.0,0.0,0.0,,,20.49277,63,61,17.78613,,,  ,,  ,,,,0.0,-23.90403
2011-01-02 00:00:00.0,25.80834,32.1,22.0,,21.8,,28.40972,,21.9,,0.0,0.0,0.0,,,21.12469,64,62,18.31814,,,  ,,  ,,,,0.0,-23.90403
2011-01-03 00:00:00.0,25.88056,31.0,23.1,,21.9,,27.83403,,22.1,,0.0,0.0,0.0,,,20.84016,64,60,18.13123,,,  ,,  ,,,,0.0,-23.90403
2011-01-04 00:00:00.0,25.36458,30.4,22.6,,22.1,,27.24375,,22.3,,6.4,0.0,0.0,,,21.63033,68,64,18.71641,,,  ,,  ,,,,0.0,-23.90403
2011-01-05 00:00:00.0,25.19445,31.5,22.0,,21.6,,26.88751,,21.6,,4.8,11.2,5.2,,,22.88398,74,67,19.43242,,,  ,,  ,,,,0.0,-23.90403
2011-01-06 00:00:00.0,23.8875,30.4,17.2,,16.5,,25.67083,,16.9,,0.0,0.0,0.0,,,16.83791,60,54,14.80328,,,  ,,  ,,,,0.0,-22.49303
2011-01-07 00:00:00.0,25.46458,34.6,16.1,,15.3,,26.4132,,16.1,,18.8,0.0,0.0,,,18.1231,57,52,15.90565,,,  ,,  ,,,,0.0,-23.24003
2011-01-08 00:00:00.0,24.86597,33.5,19.5,,19.3,,26.32361,,19.2,,12.6,31.4,7.2,,,22.70886,80,76,19.47236,,,  ,,  ,,,,0.0,-23.90403
2011-01-09 00:00:00.0,23.76111,29.2,19.1,,18.1,,26.49097,,18.8,,0.0,0.0,0.0,,,18.13855,64,54,15.82345,,,  ,,  ,,,,0.0,-23.90403
2011-01-10 00:00:00.0,23.8493,31.6,18.5,,18.4,,26.25903,,18.4,,3.4,0.4,0.4,,,19.56952,68,63,17.03371,,,  ,,  ,,,,0.0,-23.90403
2011-01-11 00:00:00.0,24.34444,28.9,21.0,,19.9,,26.13541,,19.9,,1.6,3.2,1.4,,,22.27957,76,75,19.2145,,,  ,,  ,,,,0.0,-23.90403
2011-01-12 00:00:00.0,24.24931,30.4,19.4,,18.9,,26.65833,,19.1,,0.0,1.4,0.8,,,22.34371,75,67,19.24085,,,  ,,  ,,,,0.0,-23.90403
2011-01-13 00:00:00.0,25.70139,32.7,18.5,,17.4,,27.11736,,18.2,,0.0,0.0,0.0,,,20.65699,64,55,17.97445,,,  ,,  ,,,,0.0,-23.90403
2011-01-14 00:00:00.0,26.74652,33.0,20.7,,19.7,,27.70347,,20.4,,0.0,0.0,0.0,,,19.93864,61,53,17.31886,,,  ,,  ,,,,0.0,-23.90403
2011-01-15 00:00:00.0,25.72083,33.2,19.2,,18.8,,27.59583,,19.1,,0.0,0.0,0.0,,,22.07572,66,63,18.98281,,,  ,,  ,,,,0.0,-23.90403
2011-01-16 00:00:00.0,26.17431,34.4,19.7,,19.3,,26.68125,,19.2,,10.6,10.6,3.8,,,20.89982,71,80,18.17635,,,  ,,  ,,,,0.0,-22.49303
2011-01-17 00:00:00.0,21.44584,30.1,12.6,,11.0,,25.03124,,12.2,,0.0,0.0,0.0,,,13.58565,61,52,11.00781,,,  ,,  ,,,,0.0,-15.68701
2011-01-18 00:00:00.0,22.52917,31.5,12.5,,11.8,,25.53264,,12.5,,0.0,0.0,0.0,,,14.95252,59,49,12.51122,,,  ,,  ,,,,0.0,-17.01502
2011-01-19 00:00:00.0,22.07291,26.2,19.0,,18.6,,23.57292,,18.5,,45.40001,45.40001,15.2,,,21.65654,86,91,18.75052,,,  ,,  ,,,,0.0,-23.24003
